id,city,locality,bedroom_num,latitude,longitude,post_date,price,title,type,user_type,
47275423,Mumbai,Worli,4,19.01018197,72.82396477,11-01-2020,375000," 4 BHK Apartment for Rent in Omkar 1973, Worli 4400 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,52 floor,West facing mesmerizing sea view with lovely balconies, huge living dinning room"
46707677,Mumbai,Pali Hill,4,19.06738091,72.82572174,13-01-2020,350000, 4 BHK Apartment for Rent in Pali Hill 2300 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,5 floor,West facing 4 BHK, Multistorey Apartment is available for Rent in Pali Hill, Mumbai for 3.50 Lac(s)"
42505349,Mumbai,Andheri West,4,19.1430097,72.8226586,12-01-2020,350000," 4 BHK Apartment for Rent in Oberoi Sky Heights, Andheri West 2850 sqft",Apartment,Agent,"4 Bath,Unfurnished,15 floor,East facing Oberoi sky height rental flat available open view. This building has all amenities .All details contact"
16305704,Mumbai,Lokhandwala Complex,4,19.1430097,72.8226586,13-01-2020,350000," 4 BHK Apartment for Rent in Oberoi Sky Heights, Lokhandwala Complex 2871 sqft",Apartment,Agent,"4 Bath,Furnished,West facing Expat  Taste  Ready to move in Furnished 2800 sqft 4bhk flat at Oberoi Sky heights lokhndwala complex in andheri west avl on lease.Pics available on request. Oberoi Sky Heights is 2 towers of 36 storey each 4 BHK apartments, duplexes and penthouses. An array of amenities such as swimming pool, airconditioned gym with aerobic centre, squash court, banquet hall, children recreational area and a landscaped garden"
40271369,Mumbai,Kamala City,4,19.0023383,72.8274989,12-01-2020,350000," 4 BHK Apartment for Rent in World Crest, Kamala City 3267 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,19 floor,East facing World Crest by Lodha Group is located at one of the prominent location of Mumbai at Lower Parel. It is one of the housing enlargement endeavors that offer different garrets to the people. Township will have 310 residential with all amenities ."
44430351,Mumbai,Dadar East,4,19.012138,72.849457,14-01-2020,350000," 4 BHK Apartment for Rent in Bombay Realty Island City Center ICC 1 and 2, Dadar East 4000 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,19 floor  This Flat is for rent at Bombay Realty Island City Center ICC 1 and 2 in Dadar East This Flat is Gas Connection and has 4 spacious balconies. This spacious 4 Bedroom Flat is situated on 19th floor and offers 4 bathroom You can get this good Flat at 350000 per month. "
47221461,Mumbai,Cuffe Parade,4,18.9180499,72.8195856,12-01-2020,350000," 4 BHK Apartment for Rent in Maker Tower, Cuffe Parade 4000 sqft",Apartment,Agent,"5 Bath,Furnished,16 floor,East facing The interiors are beautifully crafted with designer tiled floor, granite counter slab in kitchen, modern sanitary fittings in the bathroom and huge windows for proper sunlight.Comforts and Amenities. All these features together assure many choices to relax, revitalize and relish at own home. Apart from that, suitable security devices are installed to ensure safety to the residents 247"
15524963,Mumbai,Pali Hill,4,19.0683048,72.8169633,08-01-2020,350000," 4 BHK Apartment for Rent in Palli Hill, Pali Hill 3000 sqft",Apartment,Agent,"4 Bath,Furnished,4 floor,South -West facing Available 4 BHK flat on leave and license which is very conveniently located in a peaceful locality with all shops and market near by."
41552079,Mumbai,Juhu,4,19.10672188,72.83161926,14-01-2020,325000, 4 BHK Apartment for Rent in Juhu 3200 sqft,Apartment,Agent,"4 Bath,Unfurnished,North facing Spacious 4BHK with 4Balconies and Servant Room and BathroomHuge size bedroomsBeautifully Done upimmediate PossessionAlso its 5 mins from market"
40832255,Mumbai,Andheri West,4,19.11826288,72.82950301,14-01-2020,375000," 4 BHK Apartment for Rent in Rustomjee Elements, Andheri West 3780 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,4 floor,East facing Huge deck attached with living room. This is semi furnished 4 Bhk available for rent in Rustomjee Elements located at At Near Juhu Circle in Andheri West having attached with servant room and bathroom . , immediate possession, having all the world class high tech modern amenities like swimming pool, health club, gym, garden, children?? play area , tennis court ,  open room, airy flat along with spacious bedroom and living room falls sunlight inside in all corner of the flat .One of the best buildings in these area.The best gentry in building and around the locality."
47276437,Mumbai,Lower Parel,4,19.00873915,72.83271838,11-01-2020,325000," 4 BHK Apartment for Rent in Indiabulls Sky, Lower Parel 2950 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,20 floor,North - East facing 4.5 bhk flat for rent with 2216 carpet area and 2 car parkasking rent 3.25 lacs with 15 lacs depo"
46877251,Mumbai,Worli,4,0,0,22-12-2019,325000," 4 BHK Apartment for Rent in Runwal Reserve, Worli 2600 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,22 floor,East facing Its nicely done. Semi furnished. All amneties. 2 Car park. Sea View. Good Connectivity."
47206977,Mumbai,Worli,4,0,0,08-01-2020,350000, 4 BHK Apartment for Rent in Worli 2250 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,20 floor,North - East facing Beautiful Cross ventilated looks like ??KY VILLA??because of 11feet high ceiling &12 feet long window with toughened sandwich glasses,over looking beautiful sea and worli sea link.Spacious 3.5 Bedroom with 2250 sq.ft. area apartment & 180 degree sea view. All rooms AC Fitted with modern bathrooms, & TV.Swimming Pool with Jacuzzi on 26th floor.Bright light & fresh air 24 hrs due to cross ventilation & high Ceiling.Kitchen with natural gas fitted pipe line & modern drawer.Flooring Italian marble with white goods also in kitchen."
47237023,Mumbai,Bandra Kurla Complex,4,19.05749,72.850961,09-01-2020,350000," 4 BHK Apartment for Rent in Rustomjee Seasons, Bandra Kurla Complex 1711 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,9 floor,East facing Spacious 4 BHK available for sale. Semifurnished flat. All modern amenities."
45445973,Mumbai,Andheri West,4,19.15085376,72.83289219,13-01-2020,325000," 4 BHK Apartment for Rent in Windsor Grande Residences, Andheri West 4300 sqft",Apartment,Agent,"4 Bath,Unfurnished,13 floor,East facing 4bhk flat for rent Windsor Grande residences seven star multi story tower in near by megha Mall oshiwara andheri West. call for further details."
47223721,Mumbai,JVPD Scheme,4,0,0,09-01-2020,350000, 4 BHK Apartment for Rent in JVPD Scheme 2650 sqft,Apartment,Agent,"5 Bath,Furnished,5 floor,West facing Dear SirMadamWe are pleased to offer to a best residential apartment for rent  in the prime location of juhuBuilding Name on callLocation janki kutirBedroom  4 BHKFlats on the floor 1Carpet   2000 sq.ftCar park 2rent price   3,50,000 We have many more options as 2, 3 & 4 bhk.Please note that these are provisional tentative estimates based on illustrative plan details that you have viewed and inspected and are subject to change without prier notice. The areas mentioned in the table are tentative and are subject to change based upon relevant statuary approvals."
44205383,Mumbai,Powai,4,19.11559447,72.91224898,14-11-2019,325000," 4 BHK Apartment for Rent in Hiranandani Gardens, Powai 3100 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,16 floor,North - East facing Semi furnished 4bhk available for immediate lease for expats , families and corporate. The property amenities include central air conditioner, internet/wi-Fi connectivity, water purifier and piped-Gas. Other features include swimming pool, security personnel, water softening plant, fitness centre/gym, club house/community center and shopping centre etc. There is also a provision for rain water harvesting.Call for more details and inspections"
45495113,Mumbai,Bandra West,4,0,0,08-01-2020,325000," 4 BHK Apartment for Rent in L Amour Apartment, Bandra West 3500 sqft",Apartment,Agent,"4 Bath,Unfurnished,9 floor,East facing This Apartment has 4 bedroom and it is on ninth floor and it has furnished 4 bathroom You can get this beautiful flat on a monthly rental of 325000."
27911969,Mumbai,Khar West,4,0,0,03-12-2019,350000, 4 BHK Apartment for Rent in Khar West 3000 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,6 floor,West facing This fabulous apartment is in a premium residential tower adorning the skyline of one of Mumbai's most upscale locales Khar West. 4 BHK vaastu compliant multistorey apartment with attached bathroom is available for Lease. The interior of the property is designed with Granite flooring. It has several exceptional features like indoor fireplace which makes it stand true to all expectations. Apartment is open from all 4 sides facing east and south. Building equipped with 2 security guards for 24 hours. The property is well connected to schools, hospitals, markets and railway station. Building also has some facility such as Power Back Up, Lift, Rain Water Harvesting, Reserved Parking, Security, Water Storage, Vaastu Compliant, Air Conditioned, Visitor Parking, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Piped Gas"
44309803,Mumbai,Haji Ali,4,0,0,12-01-2020,375000, 4 BHK Apartment for Rent in Haji Ali 3160 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,3 floor,South -West facing A 4 Bhk Apartment In Worli, Full Sea View. The Boundary Of The Building Touches The Sea.The Property Is A Part Of Samunder Mahal. Property In A Promising Locality. This Well-Designed New Property Is Ready To Move In. It Is Located On The 3rd Floor. The Property Ownership Is Freehold Type And Has A Super Built-Up Area Of 3160 Sq. Ft. The Apartment Is 25 Year Old. The Apartment Has Vitrified Flooring. Along With 6 Bathroom(S), The Apartment Has Quality Features Such As Lift(S), Park,ect."
47026103,Mumbai,Worli,4,18.99897913,72.82128186,30-12-2019,350000," 4 BHK Apartment for Rent in Indiabulls Blu, Worli 2400 sqft",Apartment,Agent,"4 Bath,Furnished,35 floor 4 BHK, Multistorey Apartment is available for Rent in Worli, Mumbai for 3.50 Lac(s)"
43913045,Mumbai,Khar West,4,19.0671806,72.8283285,03-12-2019,350000," 4 BHK Apartment for Rent in Ekta Elite Apartment, Khar West 1800 sqft",Apartment,Agent,"4 Bath,Furnished,4 floor,West facing Nice 4 BHK Furnished flat with Terrace and Servent Room and Servent Toilet , Located at 21st Road Khar West"
46079725,Mumbai,Dadar East,4,19.0111844,72.8516279,02-12-2019,325000," 4 BHK Apartment for Rent in Island City Center, Dadar East 3750 sqft",Apartment,Agent,"5 Bath,Unfurnished,33 floor,East facing This Specious Apartment comes with Beautiful Open view  on both side, cross ventilation with Modular Kitchen & Air conditioner  with Servant Room and Bathroom,"
37056339,Mumbai,Lokhandwala Complex,4,19.1430097,72.8226586,24-11-2019,382000," 4 BHK Apartment for Rent in Oberoi Sky Heights, Lokhandwala Complex 2300 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,30 floor,East facing 4.5 bhk spacious beautifully done up flat in oberoi sky heights , very spacious flat fr only family , with all eminities , 24 hours water supply,any quiry plz call us further details ."
47039171,Mumbai,Worli,4,18.998341,72.819571,31-12-2019,320000," 4 BHK Apartment for Rent in Lokhandwala Victoria, Worli 1727 sqft",Apartment,Agent,"5 Bath,Furnished,20 floor,North - East facing Large 4 bhk with parking on higher floor.Fully Furnished.Also on Sale.Asking 12 cr"
47141163,Mumbai,Juhu,4,19.105727,72.8252369,06-01-2020,350000," 4 BHK Apartment for Rent in Janki Kutir, Juhu 3500 sqft",Apartment,Agent,"5 Bath,Furnished,5 floor,West facing fully furnished 4bhk plus servants room and toilet available for lease with 3 car parks"
47044865,Mumbai,Bandra West,4,19.0538785,72.8225973,31-12-2019,360000," 4 BHK Apartment for Rent in Bay view Apartment , Bandra West 3800 sqft",Apartment,Agent,"4 Bath,Furnished,9 floor,East facing It is a Sea view apartment for lease its a fully furnished flat white goods, Best location in the flat, prime location for the both station Bandra and khar west, call for more details."
46290521,Mumbai,Worli,4,18.998341,72.819571,25-11-2019,325000," 4 BHK Apartment for Rent in Lokhandwala Victoria, Worli 2450 sqft",Apartment,Agent,"3 Bath,Furnished,10 floor,East facing its s fully furnished flat with special amenities and proper kitchen modular available.the location of the flat is really very good and nice."
46746203,Mumbai,Worli,4,19.01018197,72.82396477,09-01-2020,370000," 4 BHK Apartment for Rent in Omkar 1973, Worli 3500 sqft",Apartment,Agent,"5 Bath,Semi-Furnished,25 floor,North - East facing 4 BHK, Multistorey Apartment is available for Rent in Worli, Mumbai for 3.70 Lac(s)"
46963097,Mumbai,Santacruz West,4,19.08150864,72.837677,27-12-2019,350000, 4 BHK Apartment for Rent in Santacruz West 3500 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,12 floor,East facing A very lavish n spacious 4bhk for lease in a very prime location of santacruz with easy accessibility to highways schools colleges n restaurant by a reputed builder viewing possible with appointments"
16590450,Mumbai,Lokhandwala Complex,4,19.14420344,72.82042891,15-11-2019,350000," 4 BHK Apartment for Rent in Oberoi Sky Gardens, Lokhandwala Complex 2800 sqft",Apartment,Agent,"4 Bath,Furnished,3 floor,South -West facing This 4 BHK flat, located on the 22 Floor has a covered area of 2800 Sq-ft and is well planned with all modern amenities.The house has Marbonite, Vitri"
45065369,Mumbai,Dadar East,4,19.0142131,72.8304421,08-01-2020,346000," 4 BHK Apartment for Rent in Bombay Dyeing Two ICC, Dadar East 3800 sqft",Apartment,Agent,"5 Bath,Furnished,47 floor,West facing 4bhk flat on higher floor with awesome sea and city view Built on the heritage of trust and quality of the Wadia Group, Bombay Realty presents Island City Center, an iconic development redefining spacious living in Mumbai.Hosting luxury residences with large carpet areas, the Island City Center spreads across acres of undisputed land in Dadar, Mumbai. A city within a city with private roads, gated community, unparalleled security and world class infrastructure.ICC presents two super-structures that rise above the Mumbai skyline, ONE ICC and TWO ICC."
40814591,Mumbai,Turner Road,4,0,0,03-01-2020,325000, 4 BHK Apartment for Rent in Turner Road 2400 sqft,Apartment,Agent,"4 Bath,Unfurnished,6 floor,West facing 4 bhk flat with 300 sqft attach terrace furnished flat in a premium location of Bandra West lots many more good deals we have in Bandra Khar Santacruz Juhu for further details kindly call A.S.Housing"
34824509,Mumbai,Elphiston Road Marchant Association Chowk,4,19.0023383,72.8274989,15-12-2019,325000," 4 BHK Apartment for Rent in World Crest, Elphiston Road Marchant Association Chowk 3267 sqft",Apartment,Agent,"3 Bath,Semi-Furnished,34 floor,East facing 3 bhk in world towers the most prestigious towers in india with all interiors done by armaani, all 7 star amenities swimming pool, gym, squash court, badminton court, volleyball basket ball etc,24 hrs concierge service, 2 reserved car parks, excellent property"
46962113,Mumbai,Prabhadevi,4,19.01143,72.830312,27-12-2019,325000," 4 BHK Apartment for Rent in Sumer Trinity, Prabhadevi 2500 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,10 floor,North - East facing Peaceful Location of Business Class People, very Close to Temple, Fruit and Vegetable Market.Centrally Located With Good Quality Restaurants, Very Close To Good Schools And Colleges."
31319827,Mumbai,Andheri West,4,19.11826288,72.82950301,25-12-2019,320000," 4 BHK Apartment for Rent in Rustomjee Elements, Andheri West 3780 sqft",Apartment,Agent,"5 Bath,Furnished,5 floor,West facing very spacious  with huge balcony 4bhk flat available on rent this building is located at very prime locality.it is new brand towers.it is untouched flat.for more details call us."
23505467,Mumbai,Lower Parel,4,19.00549902,72.831348,27-11-2019,380000," 4 BHK Apartment for Rent in Orbit Terraces, Lower Parel 4550 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,5 floor,North - East facing It is a 4 bhk flat on semi furnished with 2 car parks all modern amenities. Most innovative and professionally built up flat available for lease, This building is equipped with all vast range of modern amenities like garden, Play area, Lift, Security, Car parking in fabulous location benefitting from spacious accommodation. Property is well structured and has been made with the highest standards yet available on very reasonable rent with all essential and recreational facilities within walking distance. Recreation facilities and parking space, Pouch society, With good looking features. There are 2 car parking available with the flat. The complex is 3 to 4 minutes walking distance from famous bandra worli sea linkIt is very easily accessible from all over mumbai, And it is in western line of south mumbai& is very well located within walking distance one can find gardens, Cafes, Shops, Restaurants, Gyms, Markets, Taxis, Buses, Hotels, Laundry, And almost anything that one may need, Or want for those short of time, Or just do not want to step out, There are a host of restaurants, Shops and services that offer home delivery. It offers a great choice. Parking is available. Schools, Colleges, Shops, Mall and markets are located nearby this premise. It also boasts of cafeteria & provision store near by the complex. for more details call us.thank you!"
45034987,Mumbai,Nepeansea Road,4,0,0,29-11-2019,375000, 4 BHK Apartment for Rent in Nepeansea Road 4200 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,12 floor,East facing Available 4 bhk at nepeansea rd. Well maintain apartments, semifurnished flat, 2 car park, higher floor"
19345285,Mumbai,Santacruz West,4,0,0,30-12-2019,325000, 4 BHK Apartment for Rent in Santacruz West 3000 sqft,Apartment,Agent,"4 Bath,Unfurnished,7 floor A great est & west facing 4.5bhk flat with sprawling area of 3000 sqft is abialble for rent . It is located in a residential come commercila area . The apartment is huge & spacious with ample of light & cross ventilation . Its a brand new building . The entrance of building is well designed . The premises of the building is well maintained . It has a spacious lobby , 4 lifts , 3 car parks , gym , swimmimg pool & a waliking track . The apartment is avilable at higher floor . It is an unfurnished flat with the Kitchen & bathroom built in modern standards . The building is at walking distance from westen railway staion . The apartment is available great for those looking for accommodation near school , market , & gym . The flat is available with all basic amenities , Each room has a walk in wardrobe . Compare to other apartment the sige of the bedroom & bathroom is large ."
40843447,Mumbai,Bandra West,4,19.05522919,72.83082581,27-11-2019,350000,4 BHK Apartment for Rent in Bandra West,Apartment,Agent,"4 Bath,Semi-Furnished,11 floor  The 4 bedroom Flat is situated on 11th floor and it has furnished 4 bathroom You can avail this beautiful flat on a monthly rental of 350000."
45525577,Mumbai,Prabhadevi,4,19.01185642,72.82923062,29-12-2019,340000," 4 BHK Apartment for Rent in Sumer Trinity Towers, Prabhadevi 2950 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,17 floor sumer trinty tower no needs any introduction its world class building fill with best amenties ,its semi furnished apartment with 3 car park we have 2 units available."
43135529,Mumbai,Prabhadevi,4,19.01583099,72.82939148,10-01-2020,325000, 4 BHK Apartment for Rent in Prabhadevi 2650 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,24 floor,East facing  This 4 BHK Flat is located on 24th floor and has 4 bathroom You can get this well-designed Flat on a monthly rental of 325000. "
43537767,Mumbai,Juhu,4,19.09882164,72.8320694,26-12-2019,330000, 4 BHK Apartment for Rent in Juhu 4500 sqft,Apartment,Agent,"4 Bath,Furnished,9 floor,East facing it is fully furnished flat...available in all amenities for family or company lease..."
47164503,Mumbai,Dadar East,4,19.01751709,72.84711456,07-01-2020,325000, 4 BHK Apartment for Rent in Dadar East 3500 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,25 floor,West facing A international level project, with extensive open space and World class amenities."
43287259,Mumbai,Pali Hill,4,0,0,03-01-2020,380000, 4 BHK Apartment for Rent in Pali Hill 2500 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,13 floor,West facing A very good 4 bhk flat for rent in Pali hill bandra (West), mumbai south west. It is a superb property and offers an excellent view  from all the rooms and the balcony. The flat is well lit with natural light.The flat is furnished with multiple amenities and promises a comfortable stay. It is feng shui/vaastu compliant, which is considered to bring positive energy. It has a built up area of 2250 sq. Ft. Other facilities include lift(S), park, visitor parking, water storage, intercom facility and security/fire alarm etc. It also has vitrified flooring. West facing. 2 covered parking. Full power"
46346221,Mumbai,Prabhadevi,4,19.01583099,72.82939148,27-11-2019,350000, 4 BHK Apartment for Rent in Prabhadevi 2500 sqft,Apartment,Agent,"4 Bath,Furnished,4 floor 4 BHK, Multistorey Apartment is available for Rent in Prabhadevi, Mumbai for 3.50 Lac(s)"
41357535,Mumbai,D.N. Nagar,4,19.11826288,72.82950301,29-12-2019,385000," 4 BHK Apartment for Rent in Rustomjee Elements, D.N. Nagar 3760 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,4 floor,North - East facing Rustomjee Element Mumbai is a 15 storied residential tower developed by Rustomjee group. It is located at Juhu in Mumbai. Rustomjee has efficaciously succeeded building their reputation in modern-day style real estate market in India. Boman R. Irani is the Managing Director and Chairman of and Chandresh D. Mehta and Percy S. Chowdhry are the directors of this company. Juhu is a suburban area in western Mumbai, located 18 kilometers from north Mumbai. BEST bus services are available in this area. Santacruz, Andheri and Vile Parle are the nearby railway stations at a distance of 3kilometer, 2kilometer, and 2kilometer respectively. The Chhatrapati Shivaji International Airport is 4 kilometers away Juhu using Swami Vivekanand Road. This area has access to many renowned educational institutions, hospitals, shopping malls, recreation centres, banks, and restaurants."
36964357,Mumbai,Worli,4,19.00164023,72.82937038,19-12-2019,320000," 4 BHK Apartment for Rent in Lodha World One, Worli 3800 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,27 floor,North facing North facing apartment. Semi furnished."
39294875,Mumbai,Lower Parel,4,19.0023383,72.8274989,03-01-2020,350000," 4 BHK Apartment for Rent in World Crest, Lower Parel 3520 sqft",Apartment,Agent,"5 Bath,Unfurnished,29 floor,West facing well 4 semi furnished apartment  with all modern amenities available higher floor in prime location worli"
47125809,Mumbai,Worli,4,18.99897913,72.82128186,14-01-2020,350000," 4 BHK Apartment for Rent in Indiabulls Blu, Worli 2500 sqft",Apartment,Agent,"4 Bath,Furnished,20 floor,East facing Spacious flat with all amenities and with best locality."
47020099,Mumbai,Santacruz West,4,19.07676697,72.83950043,12-01-2020,350000, 4 BHK Apartment for Rent in Santacruz West 2400 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,14 floor This duplex is in a brand new building, is on a high floor and is spacious. Very well ventilated with lots of natural light coming in.Spacious living room with a separate dining pace and it opens up to a private terrace. Large and modular kitchen with granite counter top and plenty of storage cabinets. All the bedrooms are large, bright and have attached full baths.It is well maintained society with a large compound. Has easy access to Khar Subway, Willingdon Gymkhana, Western Express Highway as well as nearby Bandra Kurla Complex BKC."
47118833,Mumbai,Andheri West,4,19.14420344,72.82042891,10-01-2020,350000," 4 BHK Apartment for Rent in Oberoi Sky Gardens, Andheri West 4000 sqft",Apartment,Agent,"4 Bath,Furnished,North - East facing 4 BHK Lavish fully furnished flat in Oberoi Sky Gardens a newly constructed building of Andheri West , Its a luxurious apartment to live in everything is in the flat, its a very beautiful society of andheri west, full security personel , very well maintained society, well connected to International Airport, school college, big restaurant all are around the building corner. Ideal Place. Pls contact for more details Rightway Realty."
43775073,Mumbai,Hanuman Nagar,4,19.01018197,72.82396477,14-01-2020,370000," 4 BHK Apartment for Rent in Omkar 1973, Hanuman Nagar 4450 sqft",Apartment,Agent,"3 Bath,Furnished,4 floor,North - East facing Beautiful View, Higher floor, with 1 Series"
47112055,Mumbai,Andheri West,4,19.14420344,72.82042891,12-01-2020,350000," 4 BHK Apartment for Rent in Oberoi Sky Gardens, Andheri West 4300 sqft",Apartment,Agent,"4 Bath,Furnished,North - East facing Lavish Semifurnished 4BHk with servant room in one of the prestigious tower Oberoi Sky Garden Lokhandwala Andheri West available for lease . Higher floor available in the same building. Call for further details and inspection Rightway Realty."
45841379,Mumbai,Gamdia Colony Chowk,4,0,0,06-01-2020,350000, 4 BHK Apartment for Rent in Gamdia Colony Chowk 2500 sqft,Apartment,Agent,"4 Bath,Unfurnished,11 floor,West facing 4 bhk apartment for rent in Tardeo, Mumbai South. It is an unfurnished apartment, located on the 12th floor of 15 floors. It has vitrified flooring. It is immediately available for all for Rs. 230000 monthly. The rent is negotiable. It is a 10 year old property and also has 0 covered parking and 2 open parking. It has a built up area of 2500 sq. ft. It has lifts, visitor parking, water storage, securityfire alarm and intercom facility. Other features include swimming poo etc. Company lease agreement is must. Tenant needs to make a security deposit of Rs. 690000. No power cut."
46832739,Mumbai,Cuffe Parade,4,18.9180499,72.8195856,20-12-2019,350000," 4 BHK Apartment for Rent in Maker Tower, Cuffe Parade 3000 sqft",Apartment,Agent,"5 Bath,Unfurnished,16 floor,East facing apartment available for rent with all modern amenities with sea view"
46594029,Mumbai,Prabhadevi,4,0,0,09-12-2019,350000, 4 BHK Apartment for Rent in Prabhadevi 2800 sqft,Apartment,Agent,"4 Bath,Semi-Furnished,5 floor,North facing 4 bhk flat for rent with 2 car parkrent 3.5 lac with 15 lac deposit"
46957445,Mumbai,Napean Sea Road,4,0,0,26-12-2019,375000, 4 BHK Apartment for Rent in Napean Sea Road 2600 sqft,Apartment,Agent,"5 Bath,Furnished,12 floor,East facing Its a Nicely done up. furnished. 3 Parking. Napean Sea Road."
33087667,Mumbai,Khar West,4,0,0,03-12-2019,325000, 4 BHK Apartment for Rent in Khar West 3000 sqft,Apartment,Agent,"5 Bath,Semi-Furnished,5 floor,East facing 4 BHK Spacious apartment semi furnished flat available for rent at 12th Rd Khar West, Near Citywalk, flat is on higher floor, along with two car parking, very posh bldg, nice location, nit and clean society, 24x7 hour security, CCTV camera.NOTE: Please note the images in this Ad is just a SAMPLE & purely for advertisement purpose but I am 100% sure that I can find you not exactly but a similar apartment like this !!!"
46618387,Mumbai,Goregaon East,4,0,0,26-12-2019,325000," 4 BHK Apartment for Rent in Oberoi Esquire, Goregaon East 3230 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,41 floor,East facing Wall to wall comfort for those who love the contemporary look, but enjoy feeling pampered, superbly designed 3BHK with a spacious living room that gives a warm ambiance Esquire by Oberoi Realty at Goregaon East is one of the finest projects. The project offers world-class residential units with top line specifications. The project enables easy connectivity to all points of interest in and around the city."
43565741,Mumbai,Andheri West,4,19.11826288,72.82950301,15-11-2019,320000," 4 BHK Apartment for Rent in Rustomjee Elements, Andheri West 3000 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,11 floor,East facing Centrally air conditioned. Designer marble flooring and designer bathrooms.Unfurnished apartment.Facing airport authority open land and The Club."
46782107,Mumbai,Prabhadevi,4,19.01906013,72.82836151,18-12-2019,325000, 4 BHK Apartment for Rent in Prabhadevi 2200 sqft,Apartment,Agent,"5 Bath,Unfurnished,2 floor,North - East facing Large 4bhk flat in peaceful area of prabhadevi with sea view.It is semi furnished.Two parkings are available."
46972153,Mumbai,Willingdon Colony,4,19.07635419,72.83959335,27-12-2019,350000," 4 BHK Apartment for Rent in Seasons Residency, Willingdon Colony 3500 sqft",Apartment,Agent,"3 Bath,Semi-Furnished,12 floor,East facing 4 BHK Flat for lease its a semi furnished apartment, 3 Car parking with Balcony, 2600 Carpet its good maintan bldg, Do call for more information."
46625521,Mumbai,Worli,4,19.00164023,72.82937038,09-01-2020,350000," 4 BHK Apartment for Rent in Lodha World One, Worli 3500 sqft",Apartment,Agent,"4 Bath,Furnished,35 floor,North - East facing A 4 bhk flat available on leave & license basis at Lower Parel. It is a very good property and has 4 balconies which make the apartment more"
46159117,Mumbai,Bandra West,4,19.03127164,73.10195184,19-11-2019,340000," 4 BHK Apartment for Rent in Pacific Heights, Bandra West 2850 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,12 floor,East facing An exclusive apartment situated in the most desirable location of suburb. Spacious hall, Bedroom and a well equipped kitchen. The property is ideally located, Easy transport with parking in nice location with all amenities bright and airy apartment."
34824463,Mumbai,Elphiston Road Marchant Association Chowk,4,19.0023383,72.8274989,17-12-2019,350000," 4 BHK Apartment for Rent in World Crest, Elphiston Road Marchant Association Chowk 2353 sqft",Apartment,Agent,"3 Bath,Semi-Furnished,25 floor lodha world crest is one of the second tallest tower in lodha world towers project. This project is one of the finest developments by lodha group. Lodha world crest is 730 feet tall and 60 storeys majestic?tower in upper worli, mumbai. This residential project is spread over 18 acres of area having 3 stunning residential towers where 5 acre land is reserved for beautiful landscape and recreational activities. Lodha world one has the honor to be called world?S tallest residential building. Lodha world crest itself is a 730 feet tall tower with super luxurious curved living rooms. Lodha world cr"
47038593,Mumbai,Dadar,4,0,0,31-12-2019,350000, 4 BHK Apartment for Rent in Dadar 2600 sqft,Apartment,Agent,"4 Bath,Furnished,16 floor,North - East facing Peaceful Location of Business Class People, very Close to Temple, Fruit and Vegetable Market.Centrally Located With Good Quality Restaurants, Very Close To Good Schools And Colleges."
46327475,Mumbai,Worli,4,19.0011734,72.8187652,27-11-2019,370000," 4 BHK Apartment for Rent in Raheja Atlantis, Worli 2500 sqft",Apartment,Agent,"4 Bath,Semi-Furnished,17 floor 4 BHK, Multistorey Apartment is available for Rent in Worli, Mumbai for 3.70 Lac(s)"
37513425,Mumbai,Bandra Kurla Complex,4,19.05749,72.850961,17-12-2019,360000," 4 BHK Apartment for Rent in Rustomjee Seasons, Bandra Kurla Complex 3755 sqft",Apartment,Agent,"4 Bath,Furnished,25 floor,East facing Available  residential  apartment in bandra. Spacious hall with bedrooms.Good view & Sunlight.Well done up kitchen and bathrooms.Beautifully done up flat with good layout.Prominent location in bandra.Well maintained building with good vantilation. Peaceful location & brand new interior.Security and good maintenance staff.Car parking available.superb location for stay.For more details contact        R R Real Estate               Bandra"
